id,sfdc_id,FirstName,LastName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,Phone,Fax,MobilePhone,HomePhone,OtherPhone,Email,LeadSource,Birthdate,Personal_Email__c,Gender,ASU_Gmail__c,Arizona_Resident__c,Visa_Type__c,Undergraduate_GPA__c,Jr_Sr_GPA__c,Military_Status__c,Military_Branch__c,Email_Status__c,Marital_Status__c,Ethnicity,FERPA__c,Undergraduate_Major__c,Graduate_GPA__c,Contact_Preference__c,Student_Number__c,ASURite_ID__c,Deceased__c,ASU_Email__c
420,,Gloria,Smith,Mr.,"656 Kasandra Springs",Caspershire,Connecticut,89324-8270,"United States","9512 Littel Roads","South Earline",Minnesota,71850-3076,"United States","(646) 620-1987","716-256-1369 x4401",662-270-5381,775-574-9910,"(901) 928-7509 x1141",gloria@example.net,"College Fair - Int","1995-03-29 07:57:19.000000",gloria@example.net,Male,Gloria@asu.gmail,,,1.2295130919135,1.52005228280181,,,Valid,Married,"Am. Indian Alaska Native",,Psychology,,"Mobile Phone",8975663590,1202738014,,Gloria.Smith@asuFake.edu
421,,Susana,Veum,Mrs.,"62721 Damien Throughway","New Emma",Delaware,84470,"United States","8186 Cummings Fort",Caryborough,"West Virginia",29840,"United States","984.903.7396 x4187","980-984-2967 x1165","701-773-4769 x0061",352.234.5877,661-785-4887,susana@example.org,Email,"1991-01-09 10:39:45.000000",susana@example.org,Female,Susana@asu.gmail,,,1.93295052934861,3.04817583484785,,,Valid,Married,"Black African-American",,"Mechanical Engineering",,"Home Phone",6086342931,1206027943,,Susana.Veum@asuFake.edu
422,,Bradley,Torphy,Mrs.,"9137 Joshuah Street","New Coralie",Tennessee,86824-7431,"United States","4468 Gutkowski Meadows","New Trentonstad",Iowa,51362,"United States","207.650.9144 x7454",318-202-7994,"509-716-8171 x1961",617-254-2898,312-406-3357,bradley@example.net,"Web Form","1990-08-05 02:28:59.000000",bradley@example.net,Female,Bradley@asu.gmail,,,1.96235895500762,3.28548706258764,"Active Duty",Army,Role,Married,Asian,,Economics,3.30512949459743,"Home Phone",5969470530,1202916567,,Bradley.Torphy@asuFake.edu
423,,Dell,Frami,Dr.,"1600 Schultz Road","Port Kirachester",Massachusetts,65987-2058,"United States","779 Hettinger Ridges","Lake Dessiefort","South Carolina",89795-9964,"United States","862-202-4757 x9763","650.870.8840 x3042","(218) 254-7107","417-936-3942 x7562",319.772.2444,dell@example.org,Advertisement,"1990-05-18 07:46:25.000000",dell@example.org,Male,Dell@asu.gmail,,,2.59075278348189,1.06203442865742,,,Valid,Single,Asian,,Biology,3.36738547202698,Email,9353151701,1204747235,,Dell.Frami@asuFake.edu
424,,Erick,Jerde,Ms.,"75967 Modesta Inlet",Ankundington,Florida,73146-3836,"United States","12654 Conroy Estate","Lake Merritt",Tennessee,86066-2443,"United States","616.602.1904 x9969","717-252-4302 x6427","835.401.0855 x8428","(260) 443-0772",440-227-2037,erick@example.com,Event,"1995-05-15 23:04:41.000000",erick@example.com,Female,Erick@asu.gmail,,,2.02045275560651,1.54146667802302,"Armed Forces Reserve","Coast Guard",Temp,Single,Hispanic,,"Computer Science",3.59171576218342,"Mobile Phone",3953620834,1200789831,,Erick.Jerde@asuFake.edu
425,,Sarah,Schaden,Dr.,"393 Thiel Circles",Isomtown,Iowa,66530,"United States","22486 Hodkiewicz Way",Bradyton,Michigan,65206,"United States","618.956.9614 x5472","417-234-8667 x2682",808-304-7977,"(920) 412-4847 x6487","313-601-2353 x2171",sarah@example.com,"Partial App","1993-09-26 09:26:22.000000",sarah@example.com,Unknown,Sarah@asu.gmail,,,1.61426274352781,1.75397328487264,,,Valid,Divorced,"Pacific Islander",,Mathematics,,"Local Phone",4941982904,1209341034,,Sarah.Schaden@asuFake.edu
426,,Benjamin,Legros,Prof,"60174 Rempel Inlet",Considinefurt,Washington,74223,"United States","59196 Strosin Streets","West Angelinafort",Iowa,70618,"United States","608-740-7049 x8324","(308) 813-7133 x6092","(937) 608-6054 x3325",254-305-4388,580.954.9888,benjamin@example.org,"Web Form","1990-05-29 05:11:05.000000",benjamin@example.org,Male,Benjamin@asu.gmail,,,3.31050277695071,2.72218422697826,,,Role,Married,"Black African-American",,Economics,,"Local Phone",1947933873,1202304045,,Benjamin.Legros@asuFake.edu
427,,Brenna,Welch,Mr.,"4164 Odessa Locks","West Blancatown",Hawaii,75777-3486,"United States","7012 Emerald Valleys",Staceyview,Michigan,36151-9833,"United States","810.870.6728 x6907","972.603.6663 x4877","(262) 337-0275 x4599",626.276.7609,704.816.1942,brenna@example.net,Event,"1993-12-02 09:14:29.000000",brenna@example.net,Male,Brenna@asu.gmail,,,1.28848296807406,2.72831052559161,,,Temp,Divorced,Asian,,Economics,3.65707522796551,"Local Phone",0143859804,1207605226,,Brenna.Welch@asuFake.edu
428,,Dulce,Morissette,Prof,"1141 Feeney Path",Trevorhaven,Kansas,43600-8619,"United States","606 Kameron Ridge","Port Hilton",Maryland,61631,"United States","814.464.3350 x1892","318.812.1295 x4789","989-706-2292 x9636","(516) 602-7286 x8619",770-858-9960,dulce@example.com,"Employee Referral","1991-10-12 10:17:47.000000",dulce@example.com,Male,Dulce@asu.gmail,,,3.59531012912962,1.48246202287401,,,Valid,Unknown,"Am. Indian Alaska Native",,Psychology,3.41834401800604,"Mobile Phone",1340795811,1203812842,,Dulce.Morissette@asuFake.edu
429,,Devonte,Weber,Ms.,"22701 Ritchie Stravenue","Port Dixieburgh",Missouri,16740-4866,"United States","798 Hegmann Meadow",Saigemouth,Missouri,58677-8837,"United States","763-386-7245 x0224","228.585.5803 x6105","617-205-8663 x2264","(256) 484-4183 x1485","(404) 630-2204 x6862",devonte@example.net,"Phone Call","1995-05-29 10:08:09.000000",devonte@example.net,Female,Devonte@asu.gmail,,,2.3642317869582,3.87503069509121,,,Temp,Single,White,,Business,,Email,8960872492,1209337712,,Devonte.Weber@asuFake.edu
430,,Judd,Barton,Mrs.,"9314 Vicky Points","North Zakarybury",Montana,73298-6316,"United States","8839 Johnston Underpass",Namehaven,Illinois,16163,"United States","630-510-2047 x1807","(603) 347-2000 x3150",947.520.5624,"979.816.1498 x1428",863.954.9208,judd@example.org,"Web Form","1994-06-22 04:08:13.000000",judd@example.org,Female,Judd@asu.gmail,,,3.28500097082531,3.30779239317594,,,Role,Married,Asian,,Mathematics,,Email,1047822969,1209203410,,Judd.Barton@asuFake.edu
431,,Ceasar,Waters,Dr.,"863 Carlie Row","Port Westley","New York",26436,"United States","986 Johns Plain",Kunzestad,Missouri,80982,"United States",315.218.8801,830-878-3227,616-207-6130,716-818-1764,"(516) 475-3277",ceasar@example.net,"Partial App","1993-06-03 18:03:43.000000",ceasar@example.net,Male,Ceasar@asu.gmail,,,2.48667597659069,1.67737856719967,,,Valid,Unknown,"Pacific Islander",,Business,3.72192622881433,"Home Phone",6465529732,1207857467,,Ceasar.Waters@asuFake.edu
432,,Martine,Davis,Mr.,"9416 Alanis Vista",Michelside,Utah,76158-4877,"United States","3683 Douglas Stravenue","New Giovannichester","New Jersey",12020,"United States","(616) 203-7672 x5705","731.810.6451 x8971","860-310-9214 x0674",402-971-8632,"858.757.2239 x2992",martine@example.org,"Purchased List","1994-02-03 18:08:42.000000",martine@example.org,Male,Martine@asu.gmail,,,1.7900167122806,1.35222227304223,,,Valid,Single,Asian,,Business,,"Home Phone",6317933274,1200853965,,Martine.Davis@asuFake.edu
433,,Abbigail,Barrows,Ms.,"702 Donald Vista","North Maurineborough","New York",67554,"United States","9158 Jayden Forest","East Betsy",Alaska,73074,"United States","828.949.5203 x8962","281.401.1959 x6118",715-480-3514,"712.975.0033 x3511",406-574-2305,abbigail@example.com,"Test Scores","1992-10-23 20:38:03.000000",abbigail@example.com,Female,Abbigail@asu.gmail,,,2.32775932790331,3.85307781190594,,,Role,Single,"Black African-American",,Mathematics,3.22886101107269,"Home Phone",1161423466,1200901452,,Abbigail.Barrows@asuFake.edu
434,,Dannie,Hessel,Mr.,"8442 Padberg Mills","New Yoshiko",Ohio,50975,"United States","609 White Wells",Edythmouth,Connecticut,90340-8371,"United States","(606) 917-3181 x8301","817.267.4198 x7689","224-979-4164 x4909",219.708.6085,"201-208-7044 x8503",dannie@example.net,"Test Scores","1989-08-04 19:34:06.000000",dannie@example.net,Male,Dannie@asu.gmail,,,2.80451266748321,3.94672801153339,,,Valid,Divorced,Hispanic,,Business,3.31500992297751,"Mobile Phone",8652908537,1205818585,,Dannie.Hessel@asuFake.edu
435,,Eva,Berge,Mr.,"54281 Amir Fords",Feeneyburgh,Pennsylvania,65938-9060,"United States","56402 Schaefer Inlet",Orinville,"New Hampshire",30211,"United States","(409) 718-6542 x9027","682-308-4246 x1122","870.720.5276 x9348","(475) 214-2663","(564) 732-3216 x9635",eva@example.net,Advertisement,"1994-12-02 14:41:24.000000",eva@example.net,Male,Eva@asu.gmail,,,3.96245787482745,1.39659143391216,,,Role,Unknown,"Black African-American",,Mathematics,,"Home Phone",6330979267,1208185722,,Eva.Berge@asuFake.edu
436,,Lexi,Flatley,Dr.,"3821 Kavon Track",Charlesview,Oklahoma,37361,"United States","2134 Smitham Lights","North Yadirachester","North Carolina",18922-0696,"United States","917-435-8578 x7365","(940) 347-1364",720-207-6608,224-785-1334,"682.586.4743 x5560",lexi@example.net,Email,"1992-01-28 22:12:29.000000",lexi@example.net,Female,Lexi@asu.gmail,,,2.83809058820811,1.55181651793169,,,Valid,Single,Hispanic,,Economics,3.45131687743643,"Mobile Phone",2368016047,1201211888,,Lexi.Flatley@asuFake.edu
437,,Sven,Lemke,Mrs.,"44744 Mohr Mall",Kelliborough,Minnesota,64249-5362,"United States","52563 Ayla Shore",Loyalview,Michigan,92638,"United States","(978) 606-6433 x0565",757.276.0730,"702.586.7321 x1939","(412) 910-5252 x6319","(228) 440-0684",sven@example.org,"Phone Call","1991-02-13 02:28:44.000000",sven@example.org,Female,Sven@asu.gmail,,,3.89028673761551,1.01568633119235,"Armed Forces Reserve","Coast Guard",Valid,Married,Asian,,Economics,,"Home Phone",2965582664,1205190662,,Sven.Lemke@asuFake.edu
438,,Jordane,Sporer,Ms.,"68601 Jordyn Loaf","Lake Brigitte","New Jersey",29461-4039,"United States","304 Roselyn View","Port Brendon",Montana,10286-7682,"United States","(401) 405-5950 x4775","(308) 775-6923 x4463","843-520-4529 x0075","(406) 307-3023","757.956.0340 x4192",jordane@example.org,"Partial App","1994-01-19 02:27:29.000000",jordane@example.org,Female,Jordane@asu.gmail,,,2.3772106024738,1.2622444480448,,,Temp,Single,"Pacific Islander",,Psychology,3.53682318857744,Email,5147437282,1200839623,,Jordane.Sporer@asuFake.edu
439,,Vincenzo,Graham,Dr.,"1545 Steuber Bridge","South Bennettview",Kansas,20939,"United States","246 Lynch Village",Johnstown,Oklahoma,35480-3226,"United States",310-812-6607,"816-805-4979 x4460",928-469-0820,419-984-6034,"816.559.2440 x4720",vincenzo@example.net,Event,"1990-04-01 16:09:37.000000",vincenzo@example.net,Unknown,Vincenzo@asu.gmail,,,3.84507771347238,2.00763333830162,,,Role,Married,"Black African-American",,Biology,,"Local Phone",5053086872,1202068848,,Vincenzo.Graham@asuFake.edu
440,,Reyes,Schneider,Dr.,"88636 Pete Landing","Lake Elwyn",Vermont,50258-4306,"United States","921 Swaniawski Forges","West Maci",Wyoming,75983,"United States","(985) 304-8042 x5084",551-402-2671,"(570) 402-9582 x2455","959-864-2748 x7129","440-515-5368 x4281",reyes@example.net,"Employee Referral","1989-08-17 14:45:04.000000",reyes@example.net,Female,Reyes@asu.gmail,,,1.89985268708743,3.15345554968307,,,Role,Married,"Am. Indian Alaska Native",,"Computer Science",,"Mobile Phone",5194320553,1200251060,,Reyes.Schneider@asuFake.edu
441,,Lorenzo,Wilkinson,Mr.,"39523 Giuseppe Spurs","New Prudence",Delaware,33696,"United States","1865 Tromp Via","New Arvidstad",Utah,80225-0909,"United States",206.484.8120,"551-818-7963 x6869","(973) 615-8989","(979) 920-9533 x3665",858-959-4169,lorenzo@example.net,Event,"1993-12-23 14:55:31.000000",lorenzo@example.net,Male,Lorenzo@asu.gmail,,,2.20577352964982,3.74157630758394,,,Role,Single,White,,Business,,"Local Phone",4267862599,1207106264,,Lorenzo.Wilkinson@asuFake.edu
442,,Eriberto,Ryan,Mr.,"2459 Hoeger Knolls",Runolfssonhaven,"North Carolina",15006-0799,"United States","354 Thalia Stream","New Tiarafort",Ohio,34387-1167,"United States","(434) 206-1924","805.760.8039 x9336",941-651-1141,"(586) 580-4542",865.682.1977,eriberto@example.org,"College Fair - Int","1990-01-04 10:26:36.000000",eriberto@example.org,Male,Eriberto@asu.gmail,,,3.05046367704522,3.78225898473882,,,Role,Married,"Black African-American",,Business,,Email,4309434594,1202191444,,Eriberto.Ryan@asuFake.edu
443,,Rod,Wisozk,Mrs.,"2878 Zieme Streets","East Ceasarbury",Wyoming,27435-3628,"United States","60898 Johns Mountain","Port Jaylan",Washington,51738-4164,"United States","904-425-9032 x1782",502-321-3328,"602-213-7391 x3234","(757) 470-6105 x0267",862.541.1519,rod@example.net,"Employee Referral","1990-02-15 08:05:03.000000",rod@example.net,Female,Rod@asu.gmail,,,2.19498098477138,2.29706734230696,,,Valid,Married,"Pacific Islander",,"Political Science",3.95648867307048,Email,8485001570,1200195576,,Rod.Wisozk@asuFake.edu
444,,Kolby,Hudson,Prof,"4459 Hickle Course","South Nayelistad",Kentucky,37750,"United States","95784 Soledad Shoal",Kulasshire,Maryland,97714-7285,"United States",802-805-0702,"251-404-6224 x5727","901.605.0536 x5524","425.989.7355 x8077",872-408-6101,kolby@example.net,"Employee Referral","1992-04-18 16:52:31.000000",kolby@example.net,Unknown,Kolby@asu.gmail,,,1.08448580422639,3.35650494157092,"Active Duty",Army,Role,Single,Asian,,Psychology,3.88443355718316,Email,0586151419,1202499721,,Kolby.Hudson@asuFake.edu
445,,Keshaun,Hermiston,Mrs.,"46465 Ward Bridge","East Timmothymouth",Arkansas,80586,"United States","526 Furman Inlet","Lake Jeanette",Wyoming,64775,"United States",414-251-4598,845-724-0668,"(760) 843-3006 x6026","(208) 720-3300","602.352.0850 x3882",keshaun@example.net,"College Fair - Int","1990-05-30 00:21:23.000000",keshaun@example.net,Female,Keshaun@asu.gmail,,,3.35225042979286,2.49973189013056,,,Role,Married,White,,Psychology,,"Mobile Phone",5554491538,1200292399,,Keshaun.Hermiston@asuFake.edu
446,,Zachery,Bashirian,Dr.,"133 Josefina Union",Ebertberg,Texas,10827-3183,"United States","9703 Mann Plains",Brownshire,Louisiana,78616-1978,"United States","830.419.4131 x8661",618-443-7579,"940-727-6917 x0733","714-443-4092 x9124","239-701-0095 x7934",zachery@example.org,"Partial App","1990-08-03 14:34:15.000000",zachery@example.org,Male,Zachery@asu.gmail,,,2.24553843134606,1.91129319825906,,,Role,Divorced,Asian,,"Computer Science",,Email,6140450747,1206872001,,Zachery.Bashirian@asuFake.edu
447,,Lambert,Green,Ms.,"52753 Williamson Village",Zemlakchester,Arizona,38952,"United States","269 Dicki Forge",Julestown,Iowa,34124,"United States","516.567.4231 x5439","202-310-5540 x6686",772.501.7921,"(975) 615-0006 x7798","347-320-2053 x0672",lambert@example.org,"College Fair - Int","1990-07-28 20:23:26.000000",lambert@example.org,Female,Lambert@asu.gmail,,,3.98246652089919,1.32391212965744,,,Valid,Single,"Am. Indian Alaska Native",,Biology,,"Local Phone",0247440910,1203201445,,Lambert.Green@asuFake.edu
448,,Gayle,VonRueden,Dr.,"57704 Misty Prairie","South Leopoldoport",Minnesota,47151,"United States","3742 Shany Hill","Port Dawson",Hawaii,49614,"United States",802-832-7511,"559.557.6048 x2710","(470) 404-8973","304.872.0682 x9027","515-313-3210 x7343",gayle@example.org,"Test Scores","1992-02-09 05:54:03.000000",gayle@example.org,Female,Gayle@asu.gmail,,,1.95268704527943,1.87897214220874,,,Valid,Single,White,,"Mechanical Engineering",3.69103829373625,"Home Phone",1831759892,1204045807,,Gayle.VonRueden@asuFake.edu
449,,Wilfred,Eichmann,Ms.,"5563 Abernathy Skyway","Port D'angelohaven","North Carolina",34210,"United States","6374 Kassandra Turnpike","West Nicoletteburgh",Hawaii,54586-1715,"United States","361.331.0759 x9577",920.959.6487,"(979) 975-6324 x9361","978-321-2579 x5673","731-304-1074 x1323",wilfred@example.net,"ASU UG","1990-04-03 07:48:00.000000",wilfred@example.net,Female,Wilfred@asu.gmail,,,2.69473953035824,3.04682033081797,,,Temp,Single,White,,Business,,"Local Phone",6969762783,1200617887,,Wilfred.Eichmann@asuFake.edu
450,,Beverly,Jacobson,Prof,"56019 Geovanni Square",Runteburgh,Indiana,83478-4223,"United States","3751 Anderson Street",Rylanport,Virginia,89646,"United States","(283) 557-5213 x7283","(559) 480-6866 x6839","(347) 407-0382 x7720","(903) 808-0965 x4426",412.810.7243,beverly@example.net,"ASU UG","1992-12-07 16:28:30.000000",beverly@example.net,Male,Beverly@asu.gmail,,,2.64497950154281,2.83325900776403,Veteran,Army,Valid,Single,"Am. Indian Alaska Native",,Biology,3.06723892111806,"Mobile Phone",0979107451,1205389170,,Beverly.Jacobson@asuFake.edu
451,,Hassie,Stehr,Dr.,"549 Nathen Park",Hirtheborough,Virginia,99823-3777,"United States","45305 Edna Vista","Lake Aracely","South Dakota",86305,"United States","(704) 515-2041","361.518.6729 x1774","302-417-1355 x8687","(781) 225-2502 x2220","(508) 562-0251",hassie@example.com,Advertisement,"1991-05-06 02:08:37.000000",hassie@example.com,Male,Hassie@asu.gmail,,,1.71382364888989,2.54225613638974,,,Valid,Married,Hispanic,,Biology,3.59387647523582,"Home Phone",7142190134,1208605268,,Hassie.Stehr@asuFake.edu
452,,Ofelia,Sawayn,Prof,"9421 Ward Mill",Meganehaven,Arizona,84030-0069,"United States","7317 Crist Centers","New Nathanial",Washington,57013,"United States",603.509.2139,404-651-9142,227-616-8168,"414-713-5426 x3744","317.317.8819 x7041",ofelia@example.com,"Web Form","1993-11-13 19:19:47.000000",ofelia@example.com,Male,Ofelia@asu.gmail,,,3.43044807545165,3.46338376922694,,,Temp,Unknown,Asian,,Economics,,"Mobile Phone",6897902566,1200299138,,Ofelia.Sawayn@asuFake.edu
453,,Orin,Gottlieb,Ms.,"36761 Ledner Freeway","New Danykaburgh","North Dakota",87834-4068,"United States","178 Tremaine Plains",Andytown,Utah,36504-7345,"United States",915.260.9126,260-603-4929,307.954.3929,901-312-0109,"907-773-9514 x3230",orin@example.net,PeopleSoft,"1990-08-27 16:56:52.000000",orin@example.net,Female,Orin@asu.gmail,,,1.71272804358014,3.62149246403109,,,Role,Single,"Am. Indian Alaska Native",,Economics,,"Mobile Phone",4161595596,1204035163,,Orin.Gottlieb@asuFake.edu
454,,Fatima,Gleichner,Ms.,"145 Meghan Vista",Desireeview,Wisconsin,18836,"United States","263 Cierra Cape","New Elvis","New Mexico",26928,"United States",248-607-1174,"(253) 760-9679 x4795","763.260.0084 x1880","(814) 651-5446","405-256-8410 x0550",fatima@example.com,"Purchased List","1992-12-30 00:40:30.000000",fatima@example.com,Female,Fatima@asu.gmail,,,1.46978014130922,1.29059985794257,,,Role,Single,"Am. Indian Alaska Native",,Biology,,"Local Phone",4603455321,1205605298,,Fatima.Gleichner@asuFake.edu
455,,Dax,Kreiger,Mr.,"833 Maryse Walk","West Stefaniestad","South Dakota",13028-1438,"United States","746 Marcella Street",Isacberg,"Rhode Island",46746,"United States","(975) 828-7496","585-913-6969 x9530","(415) 848-6040","719.716.7965 x0613","703.979.8117 x5310",dax@example.org,Advertisement,"1991-05-10 07:46:05.000000",dax@example.org,Male,Dax@asu.gmail,,,3.88017770567556,1.53001151064984,,,Valid,Divorced,"Pacific Islander",,"Mechanical Engineering",,"Local Phone",9937678569,1200631175,,Dax.Kreiger@asuFake.edu
456,,Jarod,Lemke,Mrs.,"624 Cartwright Turnpike",Wolffstad,Hawaii,23547-9990,"United States","5237 Randy Turnpike",Sheridanbury,Idaho,66073,"United States","(914) 925-0047","541-732-1060 x2595","610-774-4207 x8890","863-352-0470 x0265",262-848-4568,jarod@example.org,Advertisement,"1993-07-07 10:14:44.000000",jarod@example.org,Female,Jarod@asu.gmail,,,2.32494897517087,1.36497231242469,,,Valid,Married,"Black African-American",,Economics,3.89418716274964,"Home Phone",3250067983,1206538505,,Jarod.Lemke@asuFake.edu
457,,Wayne,Hessel,Dr.,"90433 Walter Throughway",Bodestad,Iowa,89023-9426,"United States","50611 Hansen Motorway","East Elnashire",Connecticut,97578-2723,"United States","704.714.2692 x2443",832.464.7830,562-763-4755,815.702.7656,"770-212-4697 x7406",wayne@example.net,"College Fair - US","1991-04-23 01:30:09.000000",wayne@example.net,Unknown,Wayne@asu.gmail,,,3.20856856673733,1.45965068419148,,,Valid,Married,"Black African-American",,Economics,3.89342477852906,"Mobile Phone",0686229029,1205730334,,Wayne.Hessel@asuFake.edu
